Row_ID,Date,Month,Month_Num,Brand,Variant,Variant_Color,Region,City,Channel,MRP,Selling_Price,Discount_Pct,Promotion,Units_Sold,Revenue_INR,Customer_Satisfaction,Can_Size_ML
178,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Chennai,Modern Trade,130,130.0,0,No,53,6890.0,4.8,500
179,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,Modern Trade,130,130.0,0,No,49,6370.0,4.7,500
180,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,Modern Trade,130,130.0,0,No,75,9750.0,4.6,500
181,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Bangalore,Quick Commerce,130,130.0,0,No,65,8450.0,4.8,500
182,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Chennai,Quick Commerce,130,130.0,0,No,62,8060.0,4.3,500
183,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,Quick Commerce,130,130.0,0,No,38,4940.0,4.5,500
184,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,Quick Commerce,130,130.0,0,No,79,10270.0,4.0,500
185,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Bangalore,E-Commerce,130,130.0,0,No,55,7150.0,4.9,500
186,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Chennai,E-Commerce,130,110.5,15,Yes,58,6409.0,4.5,500
187,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,E-Commerce,130,104.0,20,Yes,64,6656.0,4.3,500
188,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,E-Commerce,130,130.0,0,No,74,9620.0,3.9,500
189,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Bangalore,Kirana,130,130.0,0,No,28,3640.0,4.3,500
190,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Chennai,Kirana,130,130.0,0,No,27,3510.0,4.2,500
191,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,Kirana,130,130.0,0,No,38,4940.0,4.3,500
192,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,Kirana,130,117.0,10,Yes,40,4680.0,4.6,500
193,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,Modern Trade,130,130.0,0,No,24,3120.0,4.2,500
194,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,Modern Trade,130,104.0,20,Yes,44,4576.0,3.8,500
195,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,Modern Trade,130,130.0,0,No,24,3120.0,4.0,500
196,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,Modern Trade,130,130.0,0,No,23,2990.0,4.1,500
197,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,Quick Commerce,130,130.0,0,No,41,5330.0,4.4,500
198,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,Quick Commerce,130,130.0,0,No,32,4160.0,4.1,500
199,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,Quick Commerce,130,104.0,20,Yes,37,3848.0,4.9,500
200,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,Quick Commerce,130,117.0,10,Yes,49,5733.0,4.9,500
201,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,E-Commerce,130,130.0,0,No,25,3250.0,4.8,500
202,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,E-Commerce,130,130.0,0,No,40,5200.0,4.9,500
203,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,E-Commerce,130,130.0,0,No,34,4420.0,4.0,500
204,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,E-Commerce,130,130.0,0,No,41,5330.0,4.5,500
205,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,Kirana,130,130.0,0,No,14,1820.0,4.1,500
206,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,Kirana,130,130.0,0,No,24,3120.0,3.9,500
207,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,Kirana,130,130.0,0,No,22,2860.0,4.2,500
208,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,Kirana,130,130.0,0,No,19,2470.0,3.9,500
209,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,Modern Trade,135,135.0,0,No,29,3915.0,4.7,500
210,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,Modern Trade,135,135.0,0,No,33,4455.0,4.3,500
211,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,Modern Trade,135,135.0,0,No,23,3105.0,4.7,500
212,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,Modern Trade,135,121.5,10,Yes,30,3645.0,4.6,500
213,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,Quick Commerce,135,135.0,0,No,31,4185.0,4.7,500
214,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,Quick Commerce,135,135.0,0,No,29,3915.0,4.3,500
215,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,Quick Commerce,135,135.0,0,No,35,4725.0,4.1,500
216,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,Quick Commerce,135,135.0,0,No,36,4860.0,4.8,500
217,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,E-Commerce,135,135.0,0,No,20,2700.0,4.1,500
218,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,E-Commerce,135,135.0,0,No,24,3240.0,4.5,500
219,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,E-Commerce,135,114.75,15,Yes,21,2409.75,4.0,500
220,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,E-Commerce,135,135.0,0,No,19,2565.0,4.1,500
221,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,Kirana,135,135.0,0,No,11,1485.0,4.6,500
222,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,Kirana,135,135.0,0,No,11,1485.0,4.4,500
223,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,Kirana,135,108.0,20,Yes,10,1080.0,4.2,500
224,2023-01-01,Jan 2023,1,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,Kirana,135,135.0,0,No,14,1890.0,4.6,500
225,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,Modern Trade,128,128.0,0,No,25,3200.0,4.3,500
226,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,Modern Trade,128,115.2,10,Yes,13,1497.6,4.2,500
227,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,Modern Trade,128,128.0,0,No,18,2304.0,4.4,500
228,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,Modern Trade,128,128.0,0,No,22,2816.0,4.2,500
229,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,Quick Commerce,128,128.0,0,No,29,3712.0,4.2,500
230,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,Quick Commerce,128,128.0,0,No,23,2944.0,4.1,500
231,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,Quick Commerce,128,128.0,0,No,16,2048.0,4.1,500
232,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,Quick Commerce,128,128.0,0,No,29,3712.0,4.6,500
233,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,E-Commerce,128,102.4,20,Yes,16,1638.4,4.3,500
234,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,E-Commerce,128,128.0,0,No,26,3328.0,4.6,500
235,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,E-Commerce,128,128.0,0,No,24,3072.0,3.9,500
236,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,E-Commerce,128,128.0,0,No,16,2048.0,4.2,500
237,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,Kirana,128,102.4,20,Yes,10,1024.0,3.9,500
238,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,Kirana,128,128.0,0,No,10,1280.0,4.4,500
239,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,Kirana,128,128.0,0,No,14,1792.0,4.5,500
240,2023-01-01,Jan 2023,1,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,Kirana,128,128.0,0,No,14,1792.0,4.8,500
241,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,Modern Trade,110,110.0,0,No,144,15840.0,4.2,250
242,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,Modern Trade,110,110.0,0,No,112,12320.0,3.8,250
243,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,Modern Trade,110,104.5,5,Yes,131,13689.5,4.1,250
244,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,Modern Trade,110,110.0,0,No,74,8140.0,4.4,250
245,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,Quick Commerce,110,99.0,10,Yes,91,9009.0,3.8,250
246,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,Quick Commerce,110,99.0,10,Yes,106,10494.0,4.3,250
247,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,Quick Commerce,110,110.0,0,No,161,17710.0,4.2,250
248,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,Quick Commerce,110,110.0,0,No,136,14960.0,4.0,250
249,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,E-Commerce,110,110.0,0,No,141,15510.0,4.0,250
250,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,E-Commerce,110,104.5,5,Yes,145,15152.5,4.6,250
251,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,E-Commerce,110,110.0,0,No,90,9900.0,4.0,250
252,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,E-Commerce,110,110.0,0,No,73,8030.0,3.9,250
253,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,Kirana,110,110.0,0,No,40,4400.0,4.1,250
254,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,Kirana,110,110.0,0,No,86,9460.0,4.0,250
255,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,Kirana,110,110.0,0,No,52,5720.0,4.0,250
256,2023-01-01,Jan 2023,1,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,Kirana,110,104.5,5,Yes,68,7106.0,4.6,250
257,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,Modern Trade,110,110.0,0,No,63,6930.0,4.5,250
258,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,Modern Trade,110,110.0,0,No,38,4180.0,4.2,250
259,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,Modern Trade,110,99.0,10,Yes,64,6336.0,4.5,250
260,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,Modern Trade,110,99.0,10,Yes,31,3069.0,4.3,250
261,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,Quick Commerce,110,110.0,0,No,64,7040.0,4.1,250
262,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,Quick Commerce,110,110.0,0,No,57,6270.0,4.4,250
263,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,Quick Commerce,110,110.0,0,No,45,4950.0,4.2,250
264,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,Quick Commerce,110,110.0,0,No,33,3630.0,4.6,250
265,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,E-Commerce,110,110.0,0,No,44,4840.0,3.7,250
266,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,E-Commerce,110,110.0,0,No,38,4180.0,4.5,250
267,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,E-Commerce,110,110.0,0,No,58,6380.0,3.7,250
268,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,E-Commerce,110,110.0,0,No,63,6930.0,4.3,250
269,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,Kirana,110,110.0,0,No,19,2090.0,4.4,250
270,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,Kirana,110,110.0,0,No,23,2530.0,4.3,250
271,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,Kirana,110,110.0,0,No,34,3740.0,4.7,250
272,2023-01-01,Jan 2023,1,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,Kirana,110,110.0,0,No,29,3190.0,4.0,250
273,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,Modern Trade,110,104.5,5,Yes,39,4075.5,4.0,250
274,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,Modern Trade,110,110.0,0,No,40,4400.0,4.4,250
275,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,Modern Trade,110,110.0,0,No,30,3300.0,4.3,250
276,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,Modern Trade,110,99.0,10,Yes,32,3168.0,4.0,250
277,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,Quick Commerce,110,110.0,0,No,32,3520.0,4.5,250
278,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,Quick Commerce,110,110.0,0,No,17,1870.0,4.2,250
279,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,Quick Commerce,110,99.0,10,Yes,32,3168.0,4.3,250
280,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,Quick Commerce,110,110.0,0,No,35,3850.0,4.5,250
281,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,E-Commerce,110,110.0,0,No,22,2420.0,3.8,250
282,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,E-Commerce,110,110.0,0,No,25,2750.0,4.4,250
283,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,E-Commerce,110,104.5,5,Yes,19,1985.5,4.4,250
284,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,E-Commerce,110,110.0,0,No,26,2860.0,4.3,250
285,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,Kirana,110,110.0,0,No,10,1100.0,4.5,250
286,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,Kirana,110,110.0,0,No,10,1100.0,3.8,250
287,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,Kirana,110,110.0,0,No,11,1210.0,4.4,250
288,2023-01-01,Jan 2023,1,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,Kirana,110,110.0,0,No,18,1980.0,4.1,250
289,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Kolkata,Modern Trade,125,125.0,0,No,101,12625.0,4.1,500
290,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Bhubaneswar,Modern Trade,125,112.5,10,Yes,107,12037.5,4.8,500
291,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Patna,Modern Trade,125,125.0,0,No,103,12875.0,4.0,500
292,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Guwahati,Modern Trade,125,125.0,0,No,65,8125.0,4.7,500
293,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Kolkata,Quick Commerce,125,125.0,0,No,76,9500.0,4.7,500
294,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Bhubaneswar,Quick Commerce,125,125.0,0,No,66,8250.0,4.1,500
295,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Patna,Quick Commerce,125,125.0,0,No,68,8500.0,4.4,500
296,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Guwahati,Quick Commerce,125,125.0,0,No,93,11625.0,4.0,500
297,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Kolkata,E-Commerce,125,125.0,0,No,84,10500.0,4.2,500
298,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Bhubaneswar,E-Commerce,125,125.0,0,No,100,12500.0,4.3,500
299,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Patna,E-Commerce,125,125.0,0,No,70,8750.0,4.9,500
300,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Guwahati,E-Commerce,125,125.0,0,No,64,8000.0,4.1,500
301,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Kolkata,Kirana,125,125.0,0,No,177,22125.0,4.1,500
302,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Bhubaneswar,Kirana,125,125.0,0,No,141,17625.0,4.7,500
303,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Patna,Kirana,125,125.0,0,No,130,16250.0,4.7,500
304,2023-01-01,Jan 2023,1,Monster Energy,Monster Original,Green,East India,Guwahati,Kirana,125,125.0,0,No,162,20250.0,4.3,500
305,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Kolkata,Modern Trade,130,104.0,20,Yes,36,3744.0,4.2,500
306,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,Modern Trade,130,130.0,0,No,39,5070.0,4.3,500
307,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Patna,Modern Trade,130,130.0,0,No,60,7800.0,3.8,500
308,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Guwahati,Modern Trade,130,130.0,0,No,41,5330.0,4.5,500
309,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Kolkata,Quick Commerce,130,110.5,15,Yes,33,3646.5,4.2,500
310,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,Quick Commerce,130,130.0,0,No,54,7020.0,3.9,500
311,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Patna,Quick Commerce,130,130.0,0,No,40,5200.0,4.7,500
312,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Guwahati,Quick Commerce,130,130.0,0,No,42,5460.0,4.5,500
313,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Kolkata,E-Commerce,130,130.0,0,No,62,8060.0,4.8,500
314,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,E-Commerce,130,130.0,0,No,28,3640.0,4.1,500
315,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Patna,E-Commerce,130,130.0,0,No,54,7020.0,4.9,500
316,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Guwahati,E-Commerce,130,117.0,10,Yes,56,6552.0,4.6,500
317,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Kolkata,Kirana,130,130.0,0,No,96,12480.0,4.3,500
318,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,Kirana,130,130.0,0,No,95,12350.0,3.8,500
319,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Patna,Kirana,130,130.0,0,No,70,9100.0,4.1,500
320,2023-01-01,Jan 2023,1,Monster Energy,Monster Ultra White,White,East India,Guwahati,Kirana,130,130.0,0,No,73,9490.0,4.1,500
321,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Modern Trade,130,130.0,0,No,49,6370.0,4.7,500
322,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Modern Trade,130,104.0,20,Yes,38,3952.0,4.8,500
323,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Modern Trade,130,130.0,0,No,58,7540.0,4.3,500
324,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Modern Trade,130,110.5,15,Yes,56,6188.0,4.5,500
325,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Quick Commerce,130,130.0,0,No,40,5200.0,3.8,500
326,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Quick Commerce,130,130.0,0,No,53,6890.0,4.1,500
327,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Quick Commerce,130,110.5,15,Yes,43,4751.5,4.8,500
328,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Quick Commerce,130,130.0,0,No,45,5850.0,4.9,500
329,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,E-Commerce,130,130.0,0,No,49,6370.0,4.7,500
330,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,E-Commerce,130,130.0,0,No,31,4030.0,4.7,500
331,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Patna,E-Commerce,130,130.0,0,No,28,3640.0,4.4,500
332,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,E-Commerce,130,130.0,0,No,45,5850.0,4.6,500
333,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Kirana,130,130.0,0,No,44,5720.0,4.5,500
334,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Kirana,130,104.0,20,Yes,60,6240.0,4.7,500
335,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Kirana,130,130.0,0,No,46,5980.0,4.6,500
336,2023-01-01,Jan 2023,1,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Kirana,130,130.0,0,No,94,12220.0,4.1,500
337,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,East India,Kolkata,Modern Trade,130,130.0,0,No,44,5720.0,4.7,500
338,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,East India,Bhubaneswar,Modern Trade,130,130.0,0,No,27,3510.0,4.5,500
339,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,East India,Patna,Modern Trade,130,130.0,0,No,40,5200.0,4.6,500
340,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,East India,Guwahati,Modern Trade,130,130.0,0,No,40,5200.0,4.5,500
341,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,East India,Kolkata,Quick Commerce,130,130.0,0,No,37,4810.0,3.8,500
342,2023-01-01,Jan 2023,1,Monster Energy,Monster Pipeline Punch,Pink,East India,Bhubaneswar,Quick Commerce,130,130.0,0,No,34,4420.0,4.4,500
